"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","pair","pair_validity","trial_validity","pairTrialsPerBlock","good_stim","reward_type","correct_response","accuracy"
"286.1000000000349","<img src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field11.bmp'>","49","html-keyboard-response","522","407187","0.0-13.0-1.78","training","cd","0.8","invalid","20","c","win:stay","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field14.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field11.bmp'>","null","html-keyboard-response","523","408204","0.0-13.0-2.78","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","524","409218","0.0-13.0-0.79","fixation","","","","","","","",""
"268.20000000001164","<img src='stim/a/Field9.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field12.bmp'>","49","html-keyboard-response","525","409490","0.0-13.0-1.79","training","ef","0.9","valid","20","e","avoid:lose","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field9.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field12.bmp'>","null","html-keyboard-response","526","410506","0.0-13.0-2.79","feedback","","","","","","","",""
"2706.0999999999767","<p>Starting a new block of trials.</p> <p>Press either button when you are ready to begin.</p>","49","html-keyboard-response","527","413729","0.0-14.0","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","528","414248","0.0-15.0-0.0","fixation","","","","","","","",""
"325.4000000000233","<img src='stim/a/Field16.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field15.bmp'>","49","html-keyboard-response","529","414577","0.0-15.0-1.0","training","gh","0.8","valid","20","g","avoid:lose","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field16.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/lose.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field15.bmp'>","null","html-keyboard-response","530","415593","0.0-15.0-2.0","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","531","416610","0.0-15.0-0.1","fixation","","","","","","","",""
"277.5999999999767","<img src='stim/a/Field9.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field12.bmp'>","49","html-keyboard-response","532","416891","0.0-15.0-1.1","training","ef","0.9","valid","20","e","avoid:lose","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field9.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field12.bmp'>","null","html-keyboard-response","533","417909","0.0-15.0-2.1","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","534","418923","0.0-15.0-0.2","fixation","","","","","","","",""
"299.29999999998836","<img src='stim/a/Field15.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field16.bmp'>","49","html-keyboard-response","535","419225","0.0-15.0-1.2","training","gh","0.8","valid","20","g","avoid:lose","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field15.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field16.bmp'>","null","html-keyboard-response","536","420244","0.0-15.0-2.2","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","537","421261","0.0-15.0-0.3","fixation","","","","","","","",""
"304.0999999999767","<img src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field11.bmp'>","49","html-keyboard-response","538","421569","0.0-15.0-1.3","training","cd","0.8","valid","20","c","win:stay","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field14.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/win.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field11.bmp'>","null","html-keyboard-response","539","422586","0.0-15.0-2.3","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","540","423602","0.0-15.0-0.4","fixation","","","","","","","",""
"267.5","<img src='stim/a/Field3.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field5.bmp'>","49","html-keyboard-response","541","423874","0.0-15.0-1.4","training","ab","0.9","valid","20","a","win:stay","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field3.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/win.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field5.bmp'>","null","html-keyboard-response","542","424890","0.0-15.0-2.4","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","543","425906","0.0-15.0-0.5","fixation","","","","","","","",""
"275.29999999998836","<img src='stim/a/Field11.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field14.bmp'>","49","html-keyboard-response","544","426185","0.0-15.0-1.5","training","cd","0.8","valid","20","c","win:stay","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field11.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field14.bmp'>","null","html-keyboard-response","545","427202","0.0-15.0-2.5","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","546","428217","0.0-15.0-0.6","fixation","","","","","","","",""
"252.40000000002328","<img src='stim/a/Field5.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field3.bmp'>","49","html-keyboard-response","547","428473","0.0-15.0-1.6","training","ab","0.9","invalid","20","a","win:stay","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field5.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/win.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field3.bmp'>","null","html-keyboard-response","548","429492","0.0-15.0-2.6","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","549","430507","0.0-15.0-0.7","fixation","","","","","","","",""
"282.20000000001164","<img src='stim/a/Field5.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field3.bmp'>","49","html-keyboard-response","550","430794","0.0-15.0-1.7","training","ab","0.9","valid","20","a","win:stay","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field5.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field3.bmp'>","null","html-keyboard-response","551","431812","0.0-15.0-2.7","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","552","432826","0.0-15.0-0.8","fixation","","","","","","","",""
"299.29999999998836","<img src='stim/a/Field9.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field12.bmp'>","49","html-keyboard-response","553","433129","0.0-15.0-1.8","training","ef","0.9","valid","20","e","avoid:lose","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field9.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field12.bmp'>","null","html-keyboard-response","554","434148","0.0-15.0-2.8","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","555","435165","0.0-15.0-0.9","fixation","","","","","","","",""
"273","<img src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field11.bmp'>","49","html-keyboard-response","556","435441","0.0-15.0-1.9","training","cd","0.8","valid","20","c","win:stay","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field14.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/win.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field11.bmp'>","null","html-keyboard-response","557","436460","0.0-15.0-2.9","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","558","437478","0.0-15.0-0.10","fixation","","","","","","","",""
"248.10000000003492","<img src='stim/a/Field15.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field16.bmp'>","49","html-keyboard-response","559","437730","0.0-15.0-1.10","training","gh","0.8","valid","20","g","avoid:lose","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field15.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field16.bmp'>","null","html-keyboard-response","560","438748","0.0-15.0-2.10","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","561","439763","0.0-15.0-0.11","fixation","","","","","","","",""
"258.5999999999767","<img src='stim/a/Field15.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field16.bmp'>","49","html-keyboard-response","562","440026","0.0-15.0-1.11","training","gh","0.8","valid","20","g","avoid:lose","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field15.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field16.bmp'>","null","html-keyboard-response","563","441044","0.0-15.0-2.11","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","564","442060","0.0-15.0-0.12","fixation","","","","","","","",""
"265.5999999999767","<img src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field11.bmp'>","49","html-keyboard-response","565","442330","0.0-15.0-1.12","training","cd","0.8","valid","20","c","win:stay","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field14.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/win.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field11.bmp'>","null","html-keyboard-response","566","443348","0.0-15.0-2.12","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","567","444360","0.0-15.0-0.13","fixation","","","","","","","",""
"285.5","<img src='stim/a/Field3.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field5.bmp'>","49","html-keyboard-response","568","444650","0.0-15.0-1.13","training","ab","0.9","valid","20","a","win:stay","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field3.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/win.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field5.bmp'>","null","html-keyboard-response","569","445666","0.0-15.0-2.13","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","570","446680","0.0-15.0-0.14","fixation","","","","","","","",""
"333.5999999999767","<img src='stim/a/Field5.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field3.bmp'>","49","html-keyboard-response","571","447018","0.0-15.0-1.14","training","ab","0.9","valid","20","a","win:stay","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field5.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field3.bmp'>","null","html-keyboard-response","572","448035","0.0-15.0-2.14","feedback","","","","","","","",""
